date,portfolio_value
2021-02-05,173939.59988689423
2021-02-08,176238.8700208664
2021-02-09,175373.10193538666
2021-02-10,173903.67528820038
2021-02-11,188698.34595012665
2021-02-12,191898.91220760345
2021-02-15,188033.63598155975
2021-02-16,187561.63819789886
2021-02-17,184635.32723903656
2021-02-18,180807.81243038177
2021-02-19,183535.92381954193
2021-02-22,178874.8510351181
2021-02-23,172507.24008464813
2021-02-24,172351.84954357147
2021-02-25,170502.70397090912
2021-02-26,166900.00765895844
2021-03-01,172109.08565425873
2021-03-02,173574.60892391205
2021-03-03,170254.8619413376
2021-03-04,166041.23555278778
2021-03-05,160412.06696224213
2021-03-08,161154.7676267624
2021-03-09,164927.3287343979
2021-03-10,162086.37416744232
2021-03-11,167777.78606319427
2021-03-12,165380.18998241425
2021-03-15,165328.5710554123
2021-03-16,168504.80298519135
2021-03-17,164750.27215099335
2021-03-18,163474.54042720795
2021-03-19,164200.9344701767
2021-03-22,164627.15555095673
2021-03-23,166993.04061031342
2021-03-24,165062.12665462494
2021-03-25,164275.70997524261
2021-03-26,166784.41417980194
2021-03-29,165083.7719373703
2021-03-30,169122.55286312103
2021-03-31,172141.24395275116
2021-04-01,175086.11757564545
2021-04-06,179378.57847499847
2021-04-07,179252.76030254364
2021-04-08,180676.80211925507
2021-04-09,180759.28872966766
2021-04-12,177996.65873241425
2021-04-13,181440.84397411346
2021-04-14,182776.52503871918
2021-04-15,184319.89710140228
2021-04-16,185313.71611309052
2021-04-19,182986.09678936005
2021-04-20,178951.0229024887
2021-04-21,178460.03123378754
2021-04-22,179637.81954097748
2021-04-23,181000.4942960739
2021-04-26,184155.38781261444
2021-04-27,185213.6567144394
2021-04-28,182310.8171491623
2021-04-29,182570.98625850677
2021-04-30,189954.61168575287
2021-05-03,193654.47315120697
2021-05-04,186690.2441740036
2021-05-05,185729.88081264496
2021-05-06,179734.5244512558
2021-05-07,184109.76562404633
2021-05-10,178208.691283226
2021-05-11,172326.5750989914
2021-05-12,173094.62764263153
2021-05-14,172639.6191625595
2021-05-17,171005.18569087982
2021-05-18,175433.77213954926
2021-05-19,171947.46072292328
